,restaurant_name,organisasjonsnummer,avg_rating,rating,text,relative_time_description,author_name
7685,Godt Brød Nydalen Torgbygget,990163227,4.3,5.0,"Served nice hot chocolate and sandwich on a Sunday morning!
Must-stop if you are on a bicycle ride along the river",5 years ago,Tejas Damania
7686,Godt Brød Nydalen Torgbygget,990163227,4.3,5.0,"Great cafe with a unique sitting area. Unlimited coffee refills are nice, and staff are usually very friendly, helpful and always smiling. This is by far my favorite cafe in the Nydalen area.",3 years ago,Helge Smeby
7687,Godt Brød Nydalen Torgbygget,990163227,4.3,5.0,"Great coffee, tasty food and friendly staff",6 months ago,Jonas Ulleberg Jussila
7688,Godt Brød Nydalen Torgbygget,990163227,4.3,5.0,"Excellent staff, very skilled baristas and amazing bread. Perfect for people who love variety and enjoy exploration of flavors.",3 years ago,Solvita
7689,Justicy,815514912,3.7,5.0,"I didn’t know this place has a restaurant since we went there at 23 o’clock as a late-night bar. We have waited approximately 20-30 minutes to get in but it’s really worth it. The atmosphere is great, the music is good, that’s enough!",3 years ago,Irem Demir
7690,Justicy,815514912,3.7,3.0,"Decent restaurant with pleasant service. I thought the main course was tasty, but the starter and dessert didn't live up to the price of the Christmas menu.",5 years ago,Emil Niclas Hofseth
7691,Justicy,815514912,3.7,5.0,"Ohh we all had FUN! Drinks were great and so was the staff?! Gosh dang, I'm impressed. Cudos to the waiters who cut they're way through people so gracefully we almost didn't notice them. 👏🏆 Awesome music too 🙌🎶",a year ago,Beate Kirkerød
7692,Justicy,815514912,3.7,4.0,One of my old favourites in Oslo turned me down during my latest business dinner IN Oslo. 7 of us placed in a chamber separet and was almost forgotten. Normally the food is great. This time is was not. Drinks was late.,4 years ago,Oleg Friks
7693,Justicy,815514912,3.7,1.0,"Terrible. Terrible. Do not waste your time waiting in line to get into this sub par bar. We waited an hour to get in. The bouncer was not letting people in based on their sex and ethnicity.  If you can avoid going out here, do it. There are many other better clubs & bars in Oslo. I would give this place zero stars if I could.",5 years ago,Brenley Noori
7694,Anne på landet - Frognerparken,913842723,4.2,4.0,"Cozy coffee shop inside Frogner Park, with  a good variety of cake slices and coffee. Spacious outdoor terraces for gatherings with good views of the lake, gardens and sculptures bridge.",5 months ago,Pedro Joel Costa
7695,Anne på landet - Frognerparken,913842723,4.2,4.0,The coffee is a bit too strong for my taste. But the vibe is beautiful out here! And the desserts look delicious. I didn’t try any but I’d love to for my next visit.,8 months ago,Ayçin
7696,Anne på landet - Frognerparken,913842723,4.2,4.0,"Nice place where you can rest and enjoy coffee with cookies (it’s an oat gluten free cookie on the pic) after walking in the park.
But there is extra charge to use the washroom.",6 months ago,Alina Bortsova (Liabounty)
7697,Anne på landet - Frognerparken,913842723,4.2,5.0,"Love the place, small and cozy, has wifi and blankets. And the coffe yo go has NO plastic!!! Yeii",3 months ago,Ana Elena Soto Fernández
7698,Anne på landet - Frognerparken,913842723,4.2,4.0,"Delightful cafe with a plethora of pastries. The sandwiches looked delicious. We had the doughnut with custard and blueberries, but a little too much cardamom for my liking. Cappuccino was smooth and robust.",10 months ago,Ian Thrasher
7699,Villa Paradiso Munch Brygge,923456562,3.9,5.0,"Nice location, looks good, tasty food. We went there with 2 small kids, which was totally fine. Staff was friendly, food served fast at our request. One point of feedback would be to serve the pizza’s on larger plates: that would eat more comfortably and do more justice to the pizza’s. Tables would not be too crowded with larger plates either. Overall: happy - would go again :)",6 months ago,Familie Wagenaar
7700,Villa Paradiso Munch Brygge,923456562,3.9,4.0,"A nice place in Bjørvika, ideally located next to Munch museum. The restaurant has nice ambience with lots of seating. The menu has range of lunch dishes and Pizzas to choose from. The food is delicious and the staff friendly.",12 months ago,Vishwanath Patil
7701,Villa Paradiso Munch Brygge,923456562,3.9,3.0,"Their pizza is pretty good. I asked our waitress what kind of beers they had on tap. She said they had two on tap and named them. Later I overheard her getting the same question from another table and named three beers on tap. She also messed up the beer orders for a few people at our table and gave them conflicting information about what sizes the beers on tap were. The food was good but the attention to details didn't give me a good impression. Our waitress and the rest of the staff were friendly and accommodating though, and when mistakes were made they did their best to rectify them. I'll give this place another chance at some point.",9 months ago,Kristian Singh-Nergård
7702,Villa Paradiso Munch Brygge,923456562,3.9,5.0,"Had to wait quite a while to be seated without a reservation but I was alone so they seated me at the bar. It was worth the wait!

Very reasonably priced fresh pizza with delicious wine options.",7 months ago,Patrick Doyle
7703,Villa Paradiso Munch Brygge,923456562,3.9,3.0,We sat outside which was nice and on a summer's day will be even nicer. We ordered the Tagliere Misto for 2 people. The portion was quite small and there was 3 of each item. It would make more sense if there were 2 or 4 of each item since we were 2 people.,9 months ago,Elaine Said
7704,Baker Hansen,915650864,4.1,4.0,"They have rolls, cakes and bread. A lot of sweet bakery. Sweet and cosy place. A little bit expensive.",2 months ago,Natallia Drahun
7705,Baker Hansen,915650864,4.1,2.0,Awfull coffee made by young and unexperienced workers. Pastries are good but its night and day with the coffee. They could literally put out coffee machines and it will taste the same if not better yuck,5 months ago,Rice Beans
7706,Baker Hansen,915650864,4.1,5.0,"They make food for Gods and me.
I recommend the chicken salad, for me with glutenfree bread and real butter.
The bread tastes like bread, i bet the rest of their goods are just as great",a year ago,Andreas Sveinsen
7707,Baker Hansen,915650864,4.1,4.0,"They have good rolls, cakes and bread. I find their espresso to have an ashy taste, typical of extremely dark roasted coffee. It reminds me of the Nespresso Kazaar capsules, if you happen to like these kinds of roasts, then it should be fine, but I think Kaffebrenneriet up the street has more balanced espresso-based drinks. Their standard black coffee is fine, and their chai latte is good, the hot chocolate is syrup based, which I find too sweet, personally.",a year ago,Sigmund Hansen
7708,Baker Hansen,915650864,4.1,4.0,"Nice and clean place with windows on three sides. Fits for families as well as others. They have classical quality pastries like cinnamon buns, danish, and wheat buns, together with cookies, cakes, and some sandwiches. I personally miss waffles.",3 years ago,Vegard O.
7709,Cafékontoret - Restaurant & Bar,928167607,4.2,5.0,Cozy cafe in old Oslo. Close to the prison park and Ekeberg. Really tasty food and nice staff. Perfect place to drop by for a relaxing lunch or dinner. They also keep board games around that you can play,4 years ago,Jørgen Rygh
7710,Cafékontoret - Restaurant & Bar,928167607,4.2,5.0,"Pleasant atmosphere, sofas, armschairs, and real wood tables. Proper food and great selection of beers with nice service.",3 years ago,Balazs Zentai
7711,Cafékontoret - Restaurant & Bar,928167607,4.2,5.0,"Excellent place, food and service.

As the menus were only available in Norwegian, there was a really nice waitress who talked me through the menu.

Would definitely come back when I return to Oslo!",4 years ago,Jackie Chau
7712,Cafékontoret - Restaurant & Bar,928167607,4.2,4.0,Reasonably priced compared to other places we saw in Norway. No menu in English but it's online and they have wifi. I had pasta mexicana and I didn't really like the chicken but the pasta was lovely. Very nice desserts too,5 years ago,Kirsty McCarthy
7713,Cafékontoret - Restaurant & Bar,928167607,4.2,5.0,"Great ambience and amazing food. Like you like seafood and beef, make sure you try the surf and turf pasta! It is incredible. The wait staff was so attentive. Highly recommend it!",3 years ago,Nana Grace Kwapong
7714,Sushi & Asian Tveita,994317628,4.0,5.0,Varied menu made by those who really know how to make Asian food. I got surprised by the delicious food!  So far the best vårruller (vietnamesisk) in Norway.,5 months ago,ao
7715,Sushi & Asian Tveita,994317628,4.0,4.0,Nice little asian resto at Tveita senter. Lovely to have a drink or dine outside in summer time. One can also order online for a take-away.,3 years ago,Aproniana Celades Saether
7716,Sushi & Asian Tveita,994317628,4.0,4.0,"OK sushi place. Good is good, but not great.",3 months ago,Ole Christian Norum
7717,Sushi & Asian Tveita,994317628,4.0,5.0,Really good food and services 😊,3 months ago,Just Lucky
7718,Sushi & Asian Tveita,994317628,4.0,5.0,I searched the city in Jo Nesbo's book on the map while reading in California and saw the sushi place which looks very nice in pictures. Hope I can be in Europe someday 🤩🤩🤩,a year ago,Amelia Xu
7719,Vino al Vino,923139532,4.3,5.0,"Ended up here by chance on a Monday night. Authentic Italian food, everything is made in-house. The chef took our order personally and ran all the dishes too. Really nice people, looking forward to returning.",5 months ago,Michael Missouri
7720,Vino al Vino,923139532,4.3,2.0,"Delicious food, but only two stars, because of the worst waiter any of us had ever met. If you find Fawlty Towers funny, then grab the chance, you can have the real life experience here!",4 months ago,Erlend Bornhoffer
7721,Vino al Vino,923139532,4.3,5.0,"Amazing Napolitana pizza 👌. Real Italian style and taste pizza, with unique mozzarella cheese (i was told)😋",9 months ago,Mili Myrteza Terstena
7722,Vino al Vino,923139532,4.3,5.0,"Very good food and friendly service.
Kitchen works fast and highquality for good prices 👍🏻",a year ago,Daan Wolf
7723,Vino al Vino,923139532,4.3,5.0,"This was truly one of the best food-experiences I've had in a long time. I had a hard time choosing a favourite because everything was so good. Nonetheless, I would still reccomend the Serano & Gorgonzola for starters, as this was overwhelmingly good. The fillet obviously maintained good quality as well.

For dessert I got the tiramisu. A lot of flavours combined into pure excellence. I would strongly recommend this if in Oslo!",a year ago,Théo Sevestre
7724,O'Learys Møllergata,914773717,3.5,5.0,No frills spot sports bar with TVs galore. good service and very reasonably priced compared to most places in town. They have a shots list for 59kr!,a month ago,L Chanel
7725,O'Learys Møllergata,914773717,3.5,3.0,"Surprisingly good burger. Service was OK. Plenty of TV’s so you could see the game from basically anywhere in the place, which was nice. Pretty lame dessert menu. They seemed to have this routine that they clean the table after you sit, as opposed to before they bring you to the table. Cool wall decor.",2 years ago,Øyvind Iversen
7726,O'Learys Møllergata,914773717,3.5,5.0,"Amazing place.
Excelente service and food
Highly recommended.",2 months ago,Nelson Beleza
7727,O'Learys Møllergata,914773717,3.5,1.0,You pay 139 for 0.4 beer and you don't even get full glass to the 0.4 line..,2 months ago,Marcin Michalik
7728,O'Learys Møllergata,914773717,3.5,3.0,"I want to like it, but the food is always disappointing. Even the nachos. (We go to watch football games). Just for a drink and to watch a game, it's great.",4 weeks ago,Siobhan Beasley
7729,New Flavours of India,923173722,3.9,5.0,Fast and friendly service. Delicious and very special looking food. Definitely worth a visit even if the prices are a bit high.,9 months ago,Roman Hashem
7730,New Flavours of India,923173722,3.9,1.0,"Waited over 1.5 hours to not get anything. Not even our beers. Ordered food and drinks, and three of the staff checked on us, but we received nothing. We walked out without anything. Stear clear of this place. Worst restaurant in Oslo.",10 months ago,Martin
7731,New Flavours of India,923173722,3.9,5.0,I visited this restaurant and daaaam the service was extremely good and daaam the food was litt like the best Indian food ever 20/10 recommend it.,6 months ago,Alex Vali
7732,New Flavours of India,923173722,3.9,5.0,"This restaurant has left the best impressions! Hospitable hosts, delicious dishes, beautiful presentation, wide drink list and wonderful dessert. I recommend to everyone",8 months ago,Cataleya Aamirah
7733,New Flavours of India,923173722,3.9,5.0,"Amazing and beautiful place, their foods and services are great!",3 months ago,Ibeh Augustine
7734,New Flavours of India,986967702,3.9,5.0,Fast and friendly service. Delicious and very special looking food. Definitely worth a visit even if the prices are a bit high.,9 months ago,Roman Hashem
7735,New Flavours of India,986967702,3.9,1.0,"Waited over 1.5 hours to not get anything. Not even our beers. Ordered food and drinks, and three of the staff checked on us, but we received nothing. We walked out without anything. Stear clear of this place. Worst restaurant in Oslo.",10 months ago,Martin
7736,New Flavours of India,986967702,3.9,5.0,I visited this restaurant and daaaam the service was extremely good and daaam the food was litt like the best Indian food ever 20/10 recommend it.,6 months ago,Alex Vali
7737,New Flavours of India,986967702,3.9,5.0,"This restaurant has left the best impressions! Hospitable hosts, delicious dishes, beautiful presentation, wide drink list and wonderful dessert. I recommend to everyone",8 months ago,Cataleya Aamirah
7738,New Flavours of India,986967702,3.9,5.0,"Amazing and beautiful place, their foods and services are great!",3 months ago,Ibeh Augustine
7739,Golden Indian Restaurant,871175292,4.6,5.0,Had the Madras spice level on our food and it was perfect. Most properly spiced food I have had in Norway.,4 months ago,Mark Langdon
7740,Golden Indian Restaurant,871175292,4.6,4.0,A small little restaurant but reasonable prices and good food. I ordered some nan and a dish that contained chicken mango. A good value for the meal. Would probably revisit this place again.,2 years ago,Ranier B. (Draciger)
7741,Golden Indian Restaurant,871175292,4.6,5.0,Their Lamb biriyani is a must try. You won't get disappointed. One of the best biriyanis I've ever tried.,4 months ago,Nikitha Udeshana
7742,Golden Indian Restaurant,871175292,4.6,1.0,"The waiter -woman is inpatient and not really polite. The food was ok , but nothing's special.
Took long time before I could order.",3 years ago,Alek Stan
7743,Golden Indian Restaurant,871175292,4.6,5.0,"Wow, the indian food you make is one of the best I've ever tried, soooo delicious!! :)",4 months ago,vafa ahmadi
7744,Godthåb Bar&Cafè,920646107,4.3,4.0,"Chill and casual place. Was here for lunch during daytime, they have some nice vegan options, like soup of the day and some fried things. The food was ok! The vibe is more vibrant in the evening, with concerts and other events, so definitely check in for those! Place is nice for meeting some friends for beer or coffee, and to grab some food. Location is super central, smack in the middle of Grønland :)",3 years ago,Tora Teig
7745,Godthåb Bar&Cafè,920646107,4.3,5.0,Great place for reggae and dancehall. Although pricy beer. One of the best reggea and dancehall scenes in oslo,3 months ago,Rollingframe
7746,Godthåb Bar&Cafè,920646107,4.3,5.0,"I'm in love with this place! Magic. The music, the vibe, the lights. It's all about the golden chai latte!!  Just get it.",3 years ago,Serena Thomas
7747,Godthåb Bar&Cafè,920646107,4.3,1.0,The bar staff asked everyone to leave before the closing hours.,2 years ago,Trond Grindvold
7748,Godthåb Bar&Cafè,920646107,4.3,5.0,A really cool and safe place in the heart of Grønland. I love the staff and the vibe of it. Pass by if you wanna get a relax in the eccentric area.,3 years ago,R V
7749,Spice rootz,923138242,4.7,4.0,"I am not an expert in Indian food but to me the taste and presentation of the food were very satisfying. Staff were very friendly and the atmosphere was nice and calm. These, make the food enjoyable.",6 months ago,Fazel Khakbaz
7750,Spice rootz,923138242,4.7,5.0,Discovering spice roots has been one of the  many best things that happened to me in Norway.  The hospitality and ambience is unmatched. We got a chance to try multiple items and everything tasted unique. Prrsonally I don’t like when the experiments are done with authentic Indian food and the chef here tried his best to recreate the cuisine in a unique way. But to my surprise he succeeded with all 5 stars !! Loved the way the flavours were blasting in every dish we tried. Would love to try every single dish on the menu soon 😍. Loved the gur wali chai in the end ! Great work ❤️,6 months ago,Jolly Narula
7751,Spice rootz,923138242,4.7,4.0,Very cozy place. Food is always good. This was our second time visiting there for dine in. Many people also come for take away. Good parking place and posh neighbourhood. Employees were helpful. It would be good to invest in couple of air-purifiers.,3 months ago,Asif Touhid
7752,Spice rootz,923138242,4.7,5.0,"Unlike other restaurants within Oslo, Asker and Bærum, here every gravy tastes different and it's hand blended spices by the chef himself!

Other signature naan that you will find is the Spicy naaan! It's Yummillicious ❤️

Wonderful ambience and lovely staff! Most humble chef who checks with every customer who drops by! Would definitely recommend you all to visit! I have already visited it 4 times within the last 4 weeks❤️",2 months ago,Leena Sahu
7753,Spice rootz,923138242,4.7,1.0,"I spent a quarter of my adult life in Delhi, and another quarter in Europe. This is one of the disgusting ""Indian"" food I had from both the worlds.

Mislead by the positive reviews, I ordered butter chicken, kadai chicken and butter naan.

The nan was like a pizza base or middle eastern Khubz. Butter chicken was too sweet with added sugar. The grilled chicken in the butter chicken was red in colour. I felt it was marinated in food colour (no chilly can give this colour). The karai chicken was disguesting in appearance and taste. Seems the oil in the food was rancid, I still get bad reflux.

The other ""Indian"" restaurants I have been (Zouk, Tika Tika) in Bærum are equally bad. I guess, I have to go to Oslo for good food.",2 years ago,D A
7754,Eldhuset BBQ Bar Bislett,918064745,4.4,5.0,Had some lovely tasty ribs here. Generous portion. Ribs just fell of the bone. Mac n cheese was really creamy and good as well.,3 months ago,Kim Nilsen
7755,Eldhuset BBQ Bar Bislett,918064745,4.4,5.0,"I visited this restaurant with my family of 6 during our recent visit to Oslo. We had been traveling for a couple of weeks in Norway and were in the mood for something different for dinner, so we chose barbecue! We were all pleasantly surprised by the delicious food here and everyone finished everything on their plates. We’re from the US so we’ve had good southern BBQ before and honestly this held up to those standards! A great place to check out for anyone in the area",6 months ago,Kathleen Burks
7756,Eldhuset BBQ Bar Bislett,918064745,4.4,5.0,"Had the brisket, an Aegir IPA, and an Irish coffee; all three good, especially the Irish coffee was ""by the book"". Friendly and fast service. Spacious premises, cowboy style, with some fun big screens (see photos). Non-obtrusive music. Will definitely return",3 years ago,Hanno Roberts
7757,Eldhuset BBQ Bar Bislett,918064745,4.4,5.0,"Delicious ribs, BBQ chicken, and sautéed mushroom - plus excellent service!",6 months ago,Tim Schindler
7758,Eldhuset BBQ Bar Bislett,918064745,4.4,5.0,Food is great and the staff are super friendly,3 months ago,Karam Alnafous
7759,Scandic St. Olavs plass,953149117,4.1,5.0,"Nice hotel, no closets in the room we had though (when i stay longer i like to have one). Otherwise good: mostly very friendly and competent desk, good breakfast. Bar area ok (closes at 0  a.m.). Meeting room wasn't ready as discussed the evening before, but in the end that was not a problem as it was ready in the morning.",3 months ago,Mathias Körner
7760,Scandic St. Olavs plass,953149117,4.1,5.0,We had a very pleasant stay at Scandinavia St Olavs Plass. The area is quiet and very close to most of the main attractions and touristic points. Staff vas nice and breakfast great! Fist place to offer gluten free and vegan options! I would go back.,3 months ago,terry salerno
7761,Scandic St. Olavs plass,953149117,4.1,4.0,"Our room was clean, had everything you expect from a 4-star hotel, and even had some funky full-wall art that made our experience more memorable. Checking in and out was really easy, and the breakfast buffet was great.",6 months ago,Aron Mo
7762,Scandic St. Olavs plass,953149117,4.1,4.0,Good location not too far from the National Theatre Station. Good size of rooms. Hotel needs refurbishment; otherwise good maintained. Excellent breakfast.,3 months ago,Halls Creek
7763,Scandic St. Olavs plass,953149117,4.1,4.0,"We only stayed here for one night but I’d say it’s exactly what you’d expect for a four-star hotel! It’s well-located to explore the city (we especially liked scootering between destinations) and the room was comfortable with proper amenities. We also thought the breakfast was excellent with a large selection and good hours. I’d recommend it to anyone staying in the area that wants an affordable, centrally located accommodation!",6 months ago,Kathleen Burks
7764,Bydelskroa,928287920,3.9,5.0,"The most local of local dives. Charming, politely drunken and cheap.",2 months ago,Jan Breivoll
7765,Bydelskroa,928287920,3.9,5.0,"Want to play pool for an okay price? This is the place!

There is other places where the pool is free but then needed to drink. Here the pool price for a match is 20,- NOK.
Not super cheap in the long run but, it is Norway.

Btw. Great local but also visitors here to be found. The owners little like.. I got the feeling they only do it for money, but. Yq. Life.

Nice place anyways!",3 years ago,Humane Approach
7766,Bydelskroa,928287920,3.9,5.0,"Great place, nice people, good value.",5 years ago,Ole Magnus Kinapel
7767,Bydelskroa,928287920,3.9,3.0,"Down to earth, no frills, cheap beers, rough clientele.",2 years ago,Anders Gjersoe
7768,Bydelskroa,928287920,3.9,3.0,Too crowded. Local folk.,3 years ago,Jerry Jones
7769,Økofamilien.dk,919952806,4.9,5.0,Perfect customer service and fast shipping,2 years ago,Tanja Søndergaard
7770,Økofamilien.dk,919952806,4.9,5.0,"Absolutely fantastic service. I wanted to order various products some time ago. It said that the one product would not be back in stock until 3-4 months later. A few weeks later I received an email that the product was back in stock. I then wanted to order and the discount code didn't work, but there was a quick response and help. Even though I ordered the goods after At 13 they were ready for collection in Brugsen the morning after☀️",8 months ago,Maja Hauge Nielsen
7771,Økofamilien.dk,919952806,4.9,1.0,"Prices completely out of proportion. Had i.a. bought a pack of 3 coffeesock coffee filters for aeropress machine. The price was DKK 149 but I could just as easily have used an old sheet, cut and sewn myself 3 coffee filters, because that's what it seemed to be. Really poor quality and definitely not worth the price.",12 months ago,JeanBean
7772,Økofamilien.dk,919952806,4.9,5.0,"Great web page. Super easy to navigate around, and plenty of delicious products to choose from. 😍
Lightning fast delivery (to parcel shop). Nice to be able to choose to collect from their warehouse! 😊
I also LOVE that their package filling is made of corn, and that the majority of the products I ordered were not wrapped in all kinds of plastic 🥳❤
Definitely a site I will order from again! 👍👍",3 years ago,Belinda Jensen
7773,Økofamilien.dk,919952806,4.9,5.0,"I shop faithfully at the Ökofamilien, and keep an eye on the large, fine selection of different goods that they carry. There is always a great selection, good prices and fast delivery.",2 years ago,Maria Elstrøm Jensen
7774,Malik's Kvarten Bistro,976574575,4.0,4.0,"Kebab shop with a soul. It could almost qualify as a bar. It won burger master in 2009, but I seriously doubt that it would now. The burger is good, the side salad was a bit bitter, and the fries were fresh and well seasoned. Good price.",5 years ago,Paul
7775,Malik's Kvarten Bistro,976574575,4.0,3.0,Food not too bad for a small takeaway-style restaurant. I ordered a t-bone stake but instead got something rather different (though still stake). Hope it was just an honest mistake.,6 months ago,ZXL
7776,Malik's Kvarten Bistro,976574575,4.0,5.0,"The best Kebab/hamburger/ in town with fresh vegetables, great french fries and super tasting sauce, all for a very good price . Thank You for Mr Malik kindness and great preparation",6 months ago,Reda Belarbia
7777,Malik's Kvarten Bistro,976574575,4.0,1.0,"After we ordered the food, we found a miscalculation in the amount paid, I went to the employee and found out that he ordered the wrong meal and for this reason the amount paid was different, he INSISTED that he recorded the correct order and that WE were the ONES WHO MADE A MISTAKE!!, I explained to him that we made the correct order and he agreed silently.
BUT after canceling the order, asking for the correct meal and getting it, he came to us after 15 minutes and while I was eating my food, he spoke to my Norwegian friend in Norwegian in a sharp and loud tone and told him that we should not make this mistake again because this costed his restaurant 200 krona, unfortunately my friend is a shy person and did not respond to him at the time, the food was normal not bad but the rude behavior of the owner of the restaurant (yeah we discovered that he is one of the owners) I would NOT recommend this restaurant to anyone, there are better and cheaper options nearby.",9 months ago,Omar IG
7778,Malik's Kvarten Bistro,976574575,4.0,5.0,"Great, fast service. Delicious food.",3 years ago,Ģirts Krumbergs
7779,Rest,919972696,4.9,5.0,"What a place. The concept, the staff, the flavors, the laid back atmosphere. Everything was a homerun.
They do a great job in precenting the prosess of making each dish. Then you understand the value  of the price against the time used on making each dish. I had a few dishes I upfront would not think I would like. But they really did some magic, and I was amazed several times.",11 months ago,Robin Klo
7780,Rest,919972696,4.9,5.0,"My favourite fine dining place in Oslo.
I liked their concept and the food was fantastic.
We had pescatarian menu.
I can see they made a lot of effort in the ca.20 dishes.

The team was amazing. I really enjoyed listening to the chefs presenting the dishes.",2 months ago,Hsin C.
7781,Rest,919972696,4.9,5.0,"One of my best and most original restaurant experience ever (I’ve travelled the world and experienced Michelin starred restaurants and other…).
An impressive new and young generation of chefs, cooks, apprentices and waiting staff.
Bravo!",5 months ago,JP Filion
7782,Rest,919972696,4.9,5.0,"Absolutely spectacular experience!! 23 courses + wine, make sure you have enough space when you get here! The concept and food is really good, great experience!!!",2 years ago,Chandni Dalal
7783,Rest,919972696,4.9,5.0,"Everything was perfect. Atmosphere, staff, plates and most of all their zero waste philosophy.  Best place in Oslo",6 months ago,Giuseppe Brancale
7784,The Shamrock Pub,918543325,3.7,3.0,"Great service and the food was ok. The place is big, a little run-down looking, but has it's own esthetic.",a month ago,Meri Tesfai
7785,The Shamrock Pub,918543325,3.7,4.0,Good sized pub with a decent selection of beers.. Plebty of screens for the footy too  🍻🎉,a month ago,MrSatchie
7786,The Shamrock Pub,918543325,3.7,3.0,bartender offered me “beer for girls” when all i wanted was beer for boys :((,a month ago,genevieve
7787,The Shamrock Pub,918543325,3.7,5.0,"Nice and old brown pub. Sports pub that is, they show Premier League here. They have a lot of different beers, good menu for food and huge amount of TV's to watch sports. They also have a pool table so you can play for a fee. Really nice place, mostly old people but also younger when there is a match or two to watch.  Enjoy the place. Drink a beer for me too 👊",a year ago,Purhiman1
7788,The Shamrock Pub,918543325,3.7,5.0,Nice evening with Rock music. The Girl behind the bar was very kind and handsome.,5 months ago,Tobi Dtd
7789,Ekebergrestauranten,987286369,4.3,5.0,The restaurant is up in the mountain just off Oslo City Centre. The view from the mountain overlooking the city is nice. Food is marvellous. Chef will come out to explain each food he serve. Best of the best you can find in Oslo.,4 months ago,Vincent Khoo
7790,Ekebergrestauranten,987286369,4.3,4.0,"A short uphill walk from the light rail station, but the view was amazing. Was there for lunch so they didn’t have deer on the menu (only dinner). We ordered cod and duck leg. Both tasted ok, I guess the view is the main selling point here.",4 months ago,Jessie Yang
7791,Ekebergrestauranten,987286369,4.3,5.0,We celebrated our anniversary  here. Ordered 5 courses meal and paring wine selections. Food was delicious.  One of the best  experiences we had in Oslo.  For special  occasions this place  is the best.,2 months ago,Albina Rasmussen
7792,Ekebergrestauranten,987286369,4.3,4.0,"Great food with a nice view over the city. We went here in summer vacation time so the serving staff (we think) was quite inexperienced, this didn’t influence the food quality only the serving quality.",6 months ago,Arend Schwartz
7793,Ekebergrestauranten,987286369,4.3,2.0,"The stars are for the good view and the friendly staff. Our food on the otherhand did not satisfy. It got to our table in such order so that some of the company already finished their food while some where still waiting. My toast skagen was not toasted, it was cold and doughy and the skagen did not taste like a proper skagen should. If you want a skagen toast, this is not the place to go.",7 months ago,Kalle Kohlström
7794,MaxGrill Stovner,821260582,2.5,3.0,"A good place to order something to take away, I recommend buying when there is a younger gentleman, the older guy does everything quickly and then it is not served well. but they have a good kyllingroll",11 months ago,kamil s
7795,MaxGrill Stovner,821260582,2.5,1.0,"Sad staff, forgot to put ingriedients. Go home guys (((",5 months ago,Mantas Olga
7796,MaxGrill Stovner,821260582,2.5,3.0,Ok...!,7 months ago,Cuoc Phan
7797,MaxGrill Stovner,821260582,2.5,4.0,Ok,2 years ago,allan christensen
7798,MaxGrill Stovner,821260582,2.5,4.0,God beef burger,2 years ago,Harkaranjot Bhullar
7799,La Mayor,925171247,4.8,5.0,"I’m so glad that the place like this exists in Oslo now. So people understand that Mexican food is not only tacos. Mexican cuisine is actually officially considered a cultural heritage of himanity by UNESCO.
The team behind La mayor introduces you to delicious and complex Mexican cuisine where traditional food making meets local Norwegian ingredients and a modern view on things.
We have tried their 5-courses menu and were blown away. All the dishes were delicious, but my favourites were halibut with chili, pickled cactus and charcoal pineapple (omg !) served with tortillas; and a crispy dough fritter with cream fraisch ice cream (!) - compliments to the chef!
I’m sure I will be returning many times to this place, looking forward to the new dishes on the menu.
I hope Mexican wines will make their way to the restaurant at some point ;).
To mention as well, a great service. 10/10 experience. Keep it up 👍🏻!",a year ago,lars0n4ik
7800,La Mayor,925171247,4.8,5.0,"Long story short: I recommend this place! If you want a more in-depth review, read on.

I got the 5-course set meal with my partner. I have attached photos of all the courses for reference.

Drinks:
We had a bottle of sauvignon blanc which was really, really terrible... Nutty and sour? Genuinely 1.5/5 But I ignored that and drank it anyway because it was 700 kr and I felt awkward that it had already been opened!

We tried two of the cocktails: the Paloma, and one which was ""spicy"" with tequila I think. I would recommend the spicy tequila one for someone looking for an interesting drink to entertain their tastebuds, and the Paloma for someone who wants a long, fruity cocktail.

Food:
We had a complimentary small bite of beef tongue (?). Whatever it was, it was SO good. Probably my favourite dish and it wasn't even part of the menu! 5/5

- 1st course: scallop, orange and pomegranate ceviche. It's not what I would typically think a ceviche is, but that's what it was described as. The scallops were tasteless themselves, but had that nice squishy texture. All the flavours came from the really really flavourful soup, which was passion fruit and spice. It wasn't necessarily something that I would like to eat more of, but it was (and I know how pretentious this sounds) entertainment for my tastebuds. 4/5

- 2nd course: tamal. I have no recollection of what was in this to be honest, except that it was in a jalapeño sauce, but it was delicious. 5/5

- 3rd course: white fish tacos. I can't remember what fish this was, but the concept was that it came in this sauce with pineapple in the leaf plate, and soft tacos were served on the side to give one the option to build their own taco. The fish didn't stand out to me, it needed salt, but once I salted it it was good enough. 4/5.

- 4th course: octopus in mole sauce. I had never had mole sauce, from what I remember of the description it is a very complex sauce that contains chocalte amongst many other things... I wasn't a massive fan of the sauce, but I know that it is authentically mexican and it's just a preference. I could tell that the sauce was good, even if not my taste. The octopus was cooked perfectly though! Not rubbery at all. I was so so impressed by this because I adore a well-cooked octopus. It's so hard to get one that's nice and soft and well-seasoned like this. Just for the cooking of the octopus, 5/5

- 5th course: deep fried dessert with orange zest and ice cream. This isn't a dessert I would order otherwise, but given the previous dishes, it was a great choice. It complimented the previous flavours very well. It was sweet enough, but also refreshing with the orange zest. 5/5

The service was very good. The waitors explained the dishes well and were incredibly professional - made it feel like a luxury experience.",2 months ago,Kalina Christev
