organisasjonsnummer,navn,registreringsdatoEnhetsregisteret,registrertIMvaregisteret,antallAnsatte,overordnetEnhet,oppstartsdato,organisasjonsform_kode,organisasjonsform_beskrivelse,organisasjonsform__links_self_href,naeringskode1_beskrivelse,naeringskode1_kode,beliggenhetsadresse_land,beliggenhetsadresse_landkode,beliggenhetsadresse_postnummer,beliggenhetsadresse_poststed,beliggenhetsadresse_adresse,beliggenhetsadresse_kommune,beliggenhetsadresse_kommunenummer,links_self_href,links_overordnetEnhet_href,hjemmeside,datoEierskifte
917949050,BRASSERIE OUEST,2016-10-27,False,21.0,917518262,2016-07-13,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0265,OSLO,['Elisenbergveien 19'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/917949050,https://data.brreg.no/enhetsregisteret/api/enheter/917518262,,
919895551,LULU AS,2017-11-13,False,9.0,919793627,2017-11-15,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0181,OSLO,['Youngs gate 7'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/919895551,https://data.brreg.no/enhetsregisteret/api/enheter/919793627,,
923053158,RESTAURANT STALLEN AS,2019-07-09,False,21.0,923031480,2019-08-15,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0354,OSLO,['Underhaugsveien 28'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/923053158,https://data.brreg.no/enhetsregisteret/api/enheter/923031480,,
913691601,AYMARA AS,2014-05-27,False,24.0,913649532,2014-05-08,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0254,OSLO,['Parkveien 64'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/913691601,https://data.brreg.no/enhetsregisteret/api/enheter/913649532,,
997255518,GRILLERIET AS,2011-08-23,False,37.0,997246446,2011-08-09,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0250,OSLO,['Munkedamsveien 14'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/997255518,https://data.brreg.no/enhetsregisteret/api/enheter/997246446,,
998632536,NEW SHALIMAR AS,2012-07-19,False,5.0,922597995,2012-07-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0569,OSLO,['Konghellegata 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/998632536,https://data.brreg.no/enhetsregisteret/api/enheter/922597995,,2019-03-01
972341665,DELHI TANDOORI AS,1995-03-12,False,13.0,913008480,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0178,OSLO,['Maridalsveien 4C'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/972341665,https://data.brreg.no/enhetsregisteret/api/enheter/913008480,,2014-01-25
995781220,MAAEMO AS,2010-07-31,False,117.0,995748983,2010-07-15,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0194,OSLO,['Dronning Eufemias gate 23'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/995781220,https://data.brreg.no/enhetsregisteret/api/enheter/995748983,www.maaemo.no,
979520999,TERRASSEN KAFE STOVNER AS,1998-01-12,False,7.0,913708423,1997-10-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0985,OSLO,['Stovner Senter 3'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/979520999,https://data.brreg.no/enhetsregisteret/api/enheter/913708423,,2014-07-01
911726556,ÅPENT BAKERI DRIFT AS AVD FRYDENLUND,2013-03-20,False,6.0,998316588,2013-04-18,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0169,OSLO,['Frydenlundgata 2A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/911726556,https://data.brreg.no/enhetsregisteret/api/enheter/998316588,,2014-02-07
913038444,HJEMME HOS SVIGERS AS,2014-01-07,False,5.0,913007646,2013-11-27,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0286,OSLO,['Fredriksborgveien 16'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/913038444,https://data.brreg.no/enhetsregisteret/api/enheter/913007646,,
925427705,LOS TACOS OSLO CITY AS,2020-08-04,False,14.0,825392882,2020-10-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0050,OSLO,['Stenersgata 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/925427705,https://data.brreg.no/enhetsregisteret/api/enheter/825392882,,
975005682,BAKER SAMSON AVD TVEITA,1997-06-11,False,13.0,915647774,1972-01-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Butikkhandel med bakervarer og konditorvarer,47.241,Norge,NO,0671,OSLO,['Tvetenveien 150'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/975005682,https://data.brreg.no/enhetsregisteret/api/enheter/915647774,,
994058487,KOLONIHAGEN FROGNER AS,2009-05-07,False,16.0,994044192,2009-04-28,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0263,OSLO,['Frognerveien 33'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/994058487,https://data.brreg.no/enhetsregisteret/api/enheter/994044192,,
973026046,NODEE BARCODE AS,1995-02-22,False,71.0,868922532,1994-05-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0191,OSLO,['Dronning Eufemias gate 28'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/973026046,https://data.brreg.no/enhetsregisteret/api/enheter/868922532,,
921858086,CREPERI DE MARI GRÜNELØKKA AS,2018-12-11,False,9.0,921804709,2018-11-23,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Cateringvirksomhet,56.210,Norge,NO,0552,OSLO,['Thorvald Meyers gate 65C'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/921858086,https://data.brreg.no/enhetsregisteret/api/enheter/921804709,,
814165442,NYE SAGBRUKET AS,2014-09-16,False,1.0,914000157,2014-05-29,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,3891,HØYDALSMO,['Lårdalsvegen 1127'],TOKKE,3824,https://data.brreg.no/enhetsregisteret/api/underenheter/814165442,https://data.brreg.no/enhetsregisteret/api/enheter/914000157,,
980040593,DEN BRUNE HAVEN AS,1998-08-17,False,11.0,879996422,1998-08-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0171,OSLO,['Waldemar Thranes gate 8'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/980040593,https://data.brreg.no/enhetsregisteret/api/enheter/879996422,,
997955544,BARRAMON SERVERING AS,2012-02-09,False,24.0,997831365,2012-01-05,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0178,OSLO,['Vulkan 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/997955544,https://data.brreg.no/enhetsregisteret/api/enheter/997831365,www.barramon.no,
922284458,HIGHFIVE MUNCH AS,2019-02-25,False,44.0,922257299,2019-05-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0194,OSLO,['Operagata 13'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/922284458,https://data.brreg.no/enhetsregisteret/api/enheter/922257299,,
824479372,KONOJI AS,2020-01-25,False,5.0,924446072,2020-01-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0560,OSLO,['Trondheimsveien 16A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/824479372,https://data.brreg.no/enhetsregisteret/api/enheter/924446072,,
812561952,VICTORIAS CAFE & TAPAS AS,2013-10-09,False,8.0,917212562,2013-10-09,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,1163,OSLO,['Nordstrandveien 32'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/812561952,https://data.brreg.no/enhetsregisteret/api/enheter/917212562,,2016-06-01
918622284,DAILY DOSE AS,2017-02-25,False,6.0,918451269,2017-01-04,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0165,OSLO,['Ullevålsveien 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/918622284,https://data.brreg.no/enhetsregisteret/api/enheter/918451269,,
918644059,D. COFFEE AS AVD 6118 GRØNLAND,2017-03-01,False,7.0,998656206,2017-07-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0190,OSLO,['Grønlandsleiret 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/918644059,https://data.brreg.no/enhetsregisteret/api/enheter/998656206,,
975002152,BAKER SAMSON AVD FOLKETEATERPASSASJEN,1997-06-11,False,6.0,915647774,1965-12-31,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Butikkhandel med bakervarer og konditorvarer,47.241,Norge,NO,0181,OSLO,['Youngstorget 2'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/975002152,https://data.brreg.no/enhetsregisteret/api/enheter/915647774,,
915271111,HY'S SUSHI AS,2015-04-20,False,10.0,915255159,2015-03-26,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0661,OSLO,['Hovinveien 39'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/915271111,https://data.brreg.no/enhetsregisteret/api/enheter/915255159,,
988770140,GRYTELOKKET SENTRUM AS,2005-10-12,False,11.0,997156315,2005-10-11,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0182,OSLO,['Storgaten 45'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/988770140,https://data.brreg.no/enhetsregisteret/api/enheter/997156315,,2011-09-01
922855757,SASA AS,2019-06-06,False,8.0,922686491,2019-03-27,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,1474,LØRENSKOG,"['c/o Nishantha Silva Murukkuwa Dura', 'Leilighet 31', 'Nordbyringen 51']",LØRENSKOG,3029,https://data.brreg.no/enhetsregisteret/api/underenheter/922855757,https://data.brreg.no/enhetsregisteret/api/enheter/922686491,,
821589452,EL CAMINO AS AVD DRONNING EUFEMIAS GATE,2018-10-22,False,11.0,925882143,2018-01-10,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0150,OSLO,['Dronning Eufemias gate 11'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/821589452,https://data.brreg.no/enhetsregisteret/api/enheter/925882143,,2022-11-03
914226929,BAR POLAR AS,2014-09-29,False,2.0,814196542,2014-10-10,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av puber,56.301,Norge,NO,0484,OSLO,['Sandakerveien 72C'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/914226929,https://data.brreg.no/enhetsregisteret/api/enheter/814196542,,
872051732,GOD MAT AS,1995-02-22,False,27.0,960317947,1986-03-12,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0265,OSLO,['Balchens gate 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/872051732,https://data.brreg.no/enhetsregisteret/api/enheter/960317947,,
914189020,MAX GRØNLAND,2014-09-22,False,48.0,917808643,2012-01-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0190,OSLO,['Tøyengata 2'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/914189020,https://data.brreg.no/enhetsregisteret/api/enheter/917808643,,2017-01-01
914958202,BRYGGMESTER BOB AS,2015-02-11,False,18.0,914792231,2014-12-05,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av puber,56.301,Norge,NO,0550,OSLO,['Markveien 57'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/914958202,https://data.brreg.no/enhetsregisteret/api/enheter/914792231,,
924609001,DEVA RESTAURANTS AS,2020-02-15,False,19.0,924547936,2020-03-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0350,OSLO,['Pilestredet 63A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/924609001,https://data.brreg.no/enhetsregisteret/api/enheter/924547936,,
980164837,DELICATESSEN GRÜNERLØKKA AS,1998-10-01,False,24.0,980147622,1998-08-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0550,OSLO,['Søndre gate 8'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/980164837,https://data.brreg.no/enhetsregisteret/api/enheter/980147622,,
926899120,CREPES & MORE OSF,2021-04-06,False,0.0,916646615,2021-03-10,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av gatekjøkken,56.102,Norge,NO,0181,OSLO,['Torggata 16'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/926899120,https://data.brreg.no/enhetsregisteret/api/enheter/916646615,,
921898088,FLINTS BAGUETT & GRILL AS,2018-12-18,False,5.0,921884656,2018-09-24,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av gatekjøkken,56.102,Norge,NO,1081,OSLO,['Professor Birkelands vei 27B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/921898088,https://data.brreg.no/enhetsregisteret/api/enheter/921884656,,
983560342,KASSEROLLEN RESTAURANTDRIFT AS,2001-07-28,False,51.0,983443400,2001-07-26,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0157,OSLO,['Øvre Slottsgate 16'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/983560342,https://data.brreg.no/enhetsregisteret/api/enheter/983443400,,
915374387,SPIS SUNT AS,2015-05-12,False,5.0,919063173,2015-05-05,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av gatekjøkken,56.102,Norge,NO,1181,OSLO,['Ekebergveien 99'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/915374387,https://data.brreg.no/enhetsregisteret/api/enheter/919063173,,2017-03-29
919559403,KLIMATARIA TAVERNA,2017-09-13,False,10.0,919368861,2017-07-04,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0350,OSLO,['Parkveien 13'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/919559403,https://data.brreg.no/enhetsregisteret/api/enheter/919368861,,
915868703,JOE & THE JUICE KARL JOHANS GATE,2015-09-03,False,0.0,911738066,2015-08-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0159,OSLO,['Karl Johans gate 25'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/915868703,https://data.brreg.no/enhetsregisteret/api/enheter/911738066,,
919812532,MEDITERRANEAN GRILL AS,2017-10-28,False,35.0,919727543,2017-11-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av gatekjøkken,56.102,Norge,NO,0183,OSLO,['Torggata 34'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/919812532,https://data.brreg.no/enhetsregisteret/api/enheter/919727543,,
922717672,SUGAR & SPICE AS,2019-05-08,False,10.0,922661898,2019-10-24,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0579,OSLO,['Bøkkerveien 4'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/922717672,https://data.brreg.no/enhetsregisteret/api/enheter/922661898,,
921847211,LETT KLINGENBERG,2018-12-08,False,7.0,912762742,2014-10-17,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0161,OSLO,['Klingenberggata 12'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/921847211,https://data.brreg.no/enhetsregisteret/api/enheter/912762742,,
972059439,FROGNERSTRANDA KRO AS,1995-02-22,False,18.0,917123179,1986-06-15,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0250,OSLO,['Frognerstranda 4'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/972059439,https://data.brreg.no/enhetsregisteret/api/enheter/917123179,,2016-05-01
917586039,JOE & THE JUICE BJØRVIKA,2016-08-18,False,0.0,911738066,2015-07-09,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0191,OSLO,['Dronning Eufemias gate 14'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/917586039,https://data.brreg.no/enhetsregisteret/api/enheter/911738066,,
921565712,BEST KONDITORI AS,2018-10-17,False,11.0,921551908,2018-10-16,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Butikkhandel med bakervarer og konditorvarer,47.241,Norge,NO,0182,OSLO,['Storgata 53A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/921565712,https://data.brreg.no/enhetsregisteret/api/enheter/921551908,,
918827064,VINTAGE KITCHEN AS,2017-04-05,False,9.0,918757163,2017-01-11,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0187,OSLO,['Lakkegata 55'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/918827064,https://data.brreg.no/enhetsregisteret/api/enheter/918757163,www.vintagekitchen.no,
994627708,BIG BEEFY AS,2009-10-12,False,12.0,994545329,2009-09-04,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0257,OSLO,['Niels Juels gate 29'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/994627708,https://data.brreg.no/enhetsregisteret/api/enheter/994545329,,
917379289,ESPRESSO HOUSE NORGE AS AVD STOVNER SENTER 827,2016-06-27,False,13.0,911592770,2016-08-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0985,OSLO,['Stovner Senter 3'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/917379289,https://data.brreg.no/enhetsregisteret/api/enheter/911592770,,
971751193,YAN ZHONG LIN RESTAURANT AS,1995-02-22,False,4.0,916020732,1965-12-31,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,1150,OSLO,['Langbølgen 3'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/971751193,https://data.brreg.no/enhetsregisteret/api/enheter/916020732,,2015-12-31
915937144,TATAKI ASIAN AS,2015-09-19,False,69.0,915708951,2015-06-26,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0368,OSLO,['Middelthuns gate 25'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/915937144,https://data.brreg.no/enhetsregisteret/api/enheter/915708951,,
973100572,BAKER NORDBY PILESTREDET AVD 5,1995-02-22,False,9.0,928038440,1965-12-31,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Butikkhandel med bakervarer og konditorvarer,47.241,Norge,NO,0164,OSLO,['C. J. Hambros plass 7'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/973100572,https://data.brreg.no/enhetsregisteret/api/enheter/928038440,,2021-11-01
983571840,AKKA ARABISK ESPRESSO AS,2001-08-02,False,3.0,983520804,2001-09-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0352,OSLO,['Hegdehaugsveien 36A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/983571840,https://data.brreg.no/enhetsregisteret/api/enheter/983520804,,
923189955,MANGIAMO AS,2019-08-19,False,17.0,813959852,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0555,OSLO,['Thorvald Meyers gate 43A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/923189955,https://data.brreg.no/enhetsregisteret/api/enheter/813959852,,
918905979,BISLETT KEBAB HOUSE DRIFT AS BKH 7 AVD SANDAKER,2017-04-25,False,11.0,918837841,2017-03-20,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0484,OSLO,['Sandakerveien 72C'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/918905979,https://data.brreg.no/enhetsregisteret/api/enheter/918837841,,2021-09-01
998932742,BISLETT KEBAB HOUSE DRIFT AS BKH 5 AVD PRINSDAL,2012-10-06,False,11.0,918837841,2012-09-15,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,1263,OSLO,['Nedre Prinsdals vei 77'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/998932742,https://data.brreg.no/enhetsregisteret/api/enheter/918837841,www.bislettkebabhouse.no,2021-09-01
925396206,CASA MATTA,2020-07-27,False,0.0,925375489,2020-09-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0266,OSLO,['Frognerveien 58'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/925396206,https://data.brreg.no/enhetsregisteret/api/enheter/925375489,,
914749565,GRILLIN AS,2015-01-06,False,23.0,914748712,2014-12-08,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av gatekjøkken,56.102,Norge,NO,0182,OSLO,['Møllerveien 4'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/914749565,https://data.brreg.no/enhetsregisteret/api/enheter/914748712,gogrilla.no,
927120186,CARTEL'S SOLLI PLASS AS,2021-05-18,False,24.0,927106760,2021-09-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0255,OSLO,['Henrik Ibsens gate 90'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/927120186,https://data.brreg.no/enhetsregisteret/api/enheter/927106760,,
